Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
HP1507101_I24	0.49047967086322913	7.339214697233288
HP1507101_I3	0.4484682598168228	11.693862511843353
HP1507101_I4	0.21338528801215367	3.9493673822032025
HP1507101_I5	0.24557560723150523	2.6382883893319025
HP1507101_I6	0.1625650299329821	0.6479075143783397
HP1507101_I7	0.6143277616080643	13.82483194722788
HP1507101_I8	0.25705501201270153	2.089146006126758
HP1507101_I9	0.4442173303031526	15.397442276400898
HP1507101_J1	0.22300475076360068	0.8243551684210025
HP1507101_J10	0.5508012117626659	18.16929997245994
HP1507101_J11	0.3388048252712695	2.4448093413610654
HP1507101_J12	0.25784295947048685	2.587118807991054
HP1507101_J13	0.6182381771549372	2.433174567345634
HP1507101_J14	0.2797369282504539	5.018471990170945
HP1507101_J15	0.189372466567958	2.246089913193996
HP1507101_J16	0.5820707149988383	15.636792897104716
HP1507101_J17	0.2113540646805601	2.7512660152876482
HP1507101_J18	0.30011077049898244	5.062211803498287
HP1507101_J19	0.22646362162136607	2.4088353907324844
HP1507101_J2	0.23026098831818304	1.3238875245230215
HP1507101_J20	0.2913029809195029	2.2957955472258633
HP1507101_J21	0.25185995261056154	3.5426090702722406
HP1507101_J22	0.23976124194316956	2.7005743234770394
HP1507101_J23	0.24735985355369794	3.0765019725065605
HP1507101_J24	0.2064023106219281	2.857113822744677
HP1507101_J3	0.3352154858563794	2.3550948632348296
HP1507101_J4	0.3569534905635168	4.909024678734826
HP1507101_J5	0.17727188926015988	1.3446481889358342
HP1507101_J6	0.4289610648952117	14.892557512885261
HP1507101_J7	0.6169342635201726	2.320472726252508
HP1507101_J8	0.2907634717506747	0.9399445335721126
HP1507101_J9	0.2618245907527991	5.30365241742553
HP1507101_K1	0.3355499969495455	3.4592154230980414
HP1507101_K10	0.30942645596198476	3.298707039451873
HP1507101_K11	0.6207036229553117	14.453300292679828
HP1507101_K12	0.3288625225689967	3.991488264121744
HP1507101_K13	0.2035556234846222	1.9633044094455365
HP1507101_K14	0.5001020616452337	12.228686126420358
HP1507101_K15	0.2827798833532981	2.164051607328712
HP1507101_K16	0.19652097196191878	1.5910729998389554
HP1507101_K17	0.2539897467341134	5.123652342752031
HP1507101_K18	0.5652808169219548	14.844916814282241
HP1507101_K19	0.37346046881207784	2.9638458482320225
HP1507101_K2	0.3801413542775492	7.8960844673322015
HP1507101_K20	0.23692904637285175	2.9462838194139565
HP1507101_K21	0.32573289902280134	3.764617931329097
HP1507101_K22	0.32060048014100345	6.90810465858328
HP1507101_K23	0.2101246095545092	1.4545551418923868
HP1507101_K24	0.5023193828647582	9.92166209624371
HP1507101_K3	0.32223997400417015	6.179425383844674
HP1507101_K4	0.23439481215809876	3.1732058109625765
HP1507101_K5	0.3339585129100305	6.7805273165935365
HP1507101_K6	0.27761417982849507	3.1730127736735736
HP1507101_K7	0.3898776217465073	12.381021142437698
HP1507101_K8	0.26993073475485535	3.276517723753905
HP1507101_K9	0.5593240509341901	15.982387242651434
HP1507101_L1	0.1736557853409838	1.2318425119595267
HP1507101_L10	0.27607361963190186	3.479173393606716
HP1507101_L11	0.2907551396942541	2.840010542962572
HP1507101_L12	0.578529371491168	17.599274270847598
HP1507101_L13	0.247787033565362	4.474963603144488
HP1507101_L14	0.27863848539212843	2.6703867050331054
HP1507101_L15	0.34962053381086383	5.832693783576362
HP1507101_L16	0.2457824140668125	2.4959002687489673
HP1507101_L17	0.22046215399689717	1.5688973392900885
HP1507101_L18	0.22114280896763272	1.617714771172316
HP1507101_L19	0.2991001344154978	3.6805220656891615
HP1507101_L2	0.15675357531054057	0.7760547937402993
HP1507101_L20	0.39810959004481783	9.193156422875425
HP1507101_L21	0.26082127852908016	3.421806902508932
HP1507101_L22	0.2724163913522286	3.669571153486994
HP1507101_L23	0.29451065921238556	4.900319469189654
HP1507101_L24	0.3188813224704432	5.143041700215165
HP1507101_L3	0.23494547178757705	2.4568515884305357
HP1507101_L4	0.21739989184491595	6.165929513942335
HP1507101_L5	0.19218253512499522	2.4486045710347994
HP1507101_L6	0.23550096481922367	4.1667042626061335
HP1507101_L7	0.14665469806848871	0.46004299246450764
HP1507101_L8	0.2838572450544952	3.5995738315754844
HP1507101_L9	0.35133714785093856	9.459383654260629
HP1507101_M1	0.7594936708860759	99.24050632911393
HP1507101_M10	0.23643472164631948	3.990093329002753
HP1507101_M11	1.4925373134328357	98.50746268656717
HP1507101_M12	0.2420261388229929	2.1990374960495735
HP1507101_M13	1.5727391874180863	98.42726081258192
HP1507101_M14	0.3415280503236928	6.298668549525923
HP1507101_M15	0.5633802816901409	99.43661971830986
HP1507101_M16	0.4991319444444444	12.300118786549707
HP1507101_M17	0.8016032064128256	99.19839679358716
HP1507101_M18	0.2877162629757785	3.9238754325259517
HP1507101_M19	1.1029411764705883	98.89705882352939
HP1507101_M2	0.2125691637238844	1.97729651823426
HP1507101_M20	0.26198739464325843	3.201453860613432
HP1507101_M21	1.006711409395973	98.99328859060402
HP1507101_M22	0.3013243838187002	4.050737974089711
HP1507101_M23	0.9345794392523363	99.06542056074767
HP1507101_M24	0.43270520989246	13.26971865861385
HP1507101_M3	1.1160714285714286	98.88392857142857
HP1507101_M4	0.3974022460674985	3.1912889975566867
HP1507101_M5	1.2307692307692308	98.76923076923077
HP1507101_M6	0.357267485335416	4.491600059821533
HP1507101_M7	1.1848341232227488	98.81516587677726
HP1507101_M8	0.25033136711707465	2.7200371884992056
HP1507101_M9	0.9090909090909091	99.0909090909091
HP1507101_N1	0.12351246101298018	0.22279709740772163
HP1507101_N10	0.4047637580758154	4.717054565268156
HP1507101_N11	0.4883663944655608	16.63636933492133
HP1507101_N12	0.33588325046967604	6.2485079351898944
HP1507101_N13	0.23761835865698	3.040897131588568
HP1507101_N14	0.5097479790775082	15.245839277223014
HP1507101_N15	0.45462320065640255	12.30358121122131
HP1507101_N16	0.2169833450621628	2.4667194463992494
HP1507101_N17	0.3685884526852035	7.997393030016768
HP1507101_N18	0.293212202855791	5.182057330174367
HP1507101_N19	0.17320075358805684	1.773934568197339
HP1507101_N2	0.16406235821491444	0.7404584308814722
HP1507101_N20	0.32472651645406153	4.256732913378732
HP1507101_N21	0.13799904547365108	0.10280731181418132
HP1507101_N22	0.32150722587490155	4.669892455832945
HP1507101_N23	0.2865973018124599	4.92735816114071
HP1507101_N24	0.39427119207657413	6.835617414436026
HP1507101_N3	0.433940584809042	6.141050067086398
HP1507101_N4	0.20570193936972334	0.7646700048307187
HP1507101_N5	0.23594384018045816	2.6034847090242037
HP1507101_N6	0.16565673637588296	2.0491477315093283
HP1507101_N7	0.5714733051510881	16.58751282988014
HP1507101_N8	0.17104728130811842	1.6742102561709675
HP1507101_N9	0.194986523784575	2.2029156156658978
HP1507101_O1	0.28233539313871725	4.0698913275090565
HP1507101_O10	0.34790100931114876	7.143193304082136
HP1507101_O11	0.140466116790451	1.1681759422935334
HP1507101_O12	0.17700870547124753	1.5370546579775448
HP1507101_O13	0.22018463278991526	2.560489109164877
HP1507101_O14	0.24862935101364275	3.7013897743210507
HP1507101_O15	0.4959103497134024	14.779094480582213
HP1507101_O16	0.44832358025793567	2.272611984514118
HP1507101_O17	0.23007248631805188	3.774931434664808
HP1507101_O18	0.3511739074263298	9.80174529908507
HP1507101_O19	0.23420893566233222	2.827422317745822
HP1507101_O2	0.3353201550987664	6.482269902816971
HP1507101_O20	0.21755232910487576	2.876352579808036
HP1507101_O21	0.2637423653525819	4.011660188784009
HP1507101_O22	0.17895458204528927	1.3696908395004832
HP1507101_O23	0.2150767315702443	3.1826936887500876
HP1507101_O24	0.2738164954654089	5.835140311169496
HP1507101_O3	0.32459701321690354	4.475473302508881
HP1507101_O4	0.2767802550787541	5.921581798296605
HP1507101_O5	0.21450307441335173	2.7881478228134022
HP1507101_O6	0.3204679757106201	7.934928211036801
HP1507101_O7	0.2189154808744786	3.694691792641679
HP1507101_O8	0.26811620159759286	1.8389332664684601
HP1507101_O9	0.5151496797324904	3.3944501648337386
HP1507101_P1	0.16441920461736573	0.6677716276554869
HP1507101_P10	0.16739973522830723	1.7865419949913466
HP1507101_P11	0.17629872905715557	0.6606780130720495
HP1507101_P12	0.2378683655939406	1.883820082488854
HP1507101_P14	0.30833711285317594	6.808872221156587
HP1507101_P15	0.2883642823797915	6.045762228331346
HP1507101_P16	0.7251013009170398	19.599061633610578
HP1507101_P17	0.23835656153575346	3.0394085609559114
HP1507101_P18	0.2988355845365626	4.55705635770843
HP1507101_P19	0.40865701502027774	9.933389681991951
HP1507101_P2	0.311155171456968	1.9849858485568554
HP1507101_P20	0.24770817013528676	2.2039675650498594
HP1507101_P21	0.24273147036812157	3.8618167440940994
HP1507101_P22	0.560428849902534	8.552631578947368
HP1507101_P23	0.29034841810172207	4.3974992212877675
HP1507101_P24	0.5780642520974013	14.415797012482095
HP1507101_P3	0.2336415146951445	3.652907019949181
HP1507101_P4	0.2723152545009226	2.878696854285415
HP1507101_P5	0.1613938611593226	2.3681821932502682
HP1507101_P6	0.22210040066751044	3.683803197278363
HP1507101_P7	0.48018732843389317	15.394473494766988
HP1507101_P8	0.2528162992155259	3.0356545339628953
HP1507101_P9	0.45743809463801904	9.007623968243966
HP1508501T2D_A1	1.5126958400864399	4.213938411669368
HP1508501T2D_A10	0.17552279739458349	0.20774768597874527
HP1508501T2D_A11	0.15435945146252805	0.22049587511074148
HP1508501T2D_A12	0.11941091462786882	0.10606536270032627
HP1508501T2D_A13	0.20218205216360027	0.3242482833450563
HP1508501T2D_A14	0.0	0.0
HP1508501T2D_A15	0.23349112261754376	0.34204644835292974
HP1508501T2D_A16	0.11181276444354091	0.20075473615999387
HP1508501T2D_A17	0.17949332806725535	0.2930431348210003
HP1508501T2D_A18	2.560869535901395	9.125541942835568
HP1508501T2D_A19	0.18342560621462756	0.2765852779714715
HP1508501T2D_A2	0.47637627373941765	3.9407660130481728
HP1508501T2D_A20	4.290822407628129	95.70917759237187
HP1508501T2D_A21	5.852417302798982	94.14758269720102
HP1508501T2D_A22	1.6887098745423532	7.585378684421678
HP1508501T2D_A23	0.9380294005136893	2.446855019399967
HP1508501T2D_A24	0.10231969519501326	0.0
HP1508501T2D_A3	0.0	0.0
HP1508501T2D_A4	0.15542865126351268	0.0
HP1508501T2D_A5	0.8781266631186802	1.9159127195316656
HP1508501T2D_A6	0.24354780079970922	0.10178117048346053
HP1508501T2D_A7	0.0	0.0
HP1508501T2D_A8	0.0	0.0
HP1508501T2D_A9	0.5289624899718887	3.0661561841650413
HP1508501T2D_B1	0.6167116535617886	4.459570472949185
HP1508501T2D_B10	0.11440123758234327	0.1007413883187799
HP1508501T2D_B11	0.132652264992407	0.43517145755427633
HP1508501T2D_B12	0.158785748681997	0.7794823046760182
HP1508501T2D_B13	0.12259958548534733	0.10884566680420585
HP1508501T2D_B14	0.10214650788282678	0.0
HP1508501T2D_B15	0.1276750931778762	0.21739819192114615
HP1508501T2D_B16	0.25012629064316166	0.6390542601256768
HP1508501T2D_B17	0.0	0.0
HP1508501T2D_B18	0.2658603377453218	0.5266494244130027
HP1508501T2D_B19	0.2760990867491746	0.11970729635278898
HP1508501T2D_B2	2.718890377492316	9.441248325321144
HP1508501T2D_B20	0.1575983711995366	0.13800506018554012
HP1508501T2D_B21	0.0	0.0
HP1508501T2D_B22	1.272077978923473	3.3290165998025767
HP1508501T2D_B23	0.11195152281981387	0.0
HP1508501T2D_B24	0.1354161304113293	0.11773369354770116
HP1508501T2D_B3	0.1305303571276509	0.12043341431162571
HP1508501T2D_B4	0.12989563711354932	0.22720577075875123
HP1508501T2D_B5	0.10781534936805887	0.2059441634413312
HP1508501T2D_B6	1.3075780089153046	3.2986627043090637
HP1508501T2D_B7	0.3189792663476874	2.8708133971291865
HP1508501T2D_B8	0.278509948807146	1.6771075999225256
HP1508501T2D_B9	0.10995723885155771	0.21448449059933483
HP1508501T2D_C1	1.9406487890303903	7.199104132664608
HP1508501T2D_C10	0.1301232801434985	0.32556741008014767
HP1508501T2D_C11	0.10958226399925791	0.0
HP1508501T2D_C12	0.14386889000892084	0.0
HP1508501T2D_C13	0.6333555470314662	1.1897291401884686
HP1508501T2D_C14	0.2467873096309038	0.3265960785225305
HP1508501T2D_C15	0.13718690627194582	0.24007708597590519
HP1508501T2D_C16	0.11650585095462944	0.0
HP1508501T2D_C17	0.38732516572380526	0.7142609238885225
HP1508501T2D_C18	0.11860999029220018	0.0
HP1508501T2D_C19	0.14916818529186998	0.10752846197558441
HP1508501T2D_C2	0.0	0.0
HP1508501T2D_C20	0.21127436857773935	1.264902388497894
HP1508501T2D_C21	0.21594752067799375	0.0
HP1508501T2D_C22	1.1032469936579525	4.162719916144574
HP1508501T2D_C23	0.12512711175627808	0.0
HP1508501T2D_C24	0.0	0.0
HP1508501T2D_C3	2.52197850990143	10.732616996714324
HP1508501T2D_C4	0.188189817405015	0.10045267280402825
HP1508501T2D_C5	0.18309323936850105	0.4110961412236156
HP1508501T2D_C6	0.29194894636373847	0.22831904779728263
HP1508501T2D_C7	0.10451280951870512	0.0
HP1508501T2D_C8	0.2162300021900218	5.201717642427653
HP1508501T2D_C9	0.0	0.0
HP1508501T2D_D1	0.3250247893848448	0.779332843853368
HP1508501T2D_D10	0.2122311188626394	0.27102822260979864
HP1508501T2D_D11	0.0	0.0
HP1508501T2D_D12	0.0	0.0
HP1508501T2D_D13	0.1653933710042214	0.9717320995749132
HP1508501T2D_D14	0.22893175384922723	0.29724073599706136
HP1508501T2D_D15	0.22962169900064078	0.4440485794344129
HP1508501T2D_D16	0.18242409324751546	0.28070616453780367
HP1508501T2D_D17	0.13950681918506158	0.3311694250433287
HP1508501T2D_D18	0.1589069179209373	0.21535228978355797
HP1508501T2D_D19	1.2605042016806722	2.22498090145149
HP1508501T2D_D2	0.5804790894512424	0.9711718441570603
HP1508501T2D_D20	0.34152024385183766	1.3708686423772363
HP1508501T2D_D21	0.24869721844106202	0.4090527849963564
HP1508501T2D_D22	0.16420764356576079	0.3889702653235464
HP1508501T2D_D23	2.4885145482388973	8.192955589586525
HP1508501T2D_D24	0.0	0.0
HP1508501T2D_D3	0.0	0.0
HP1508501T2D_D4	2.5289479292462884	7.956240676280458
HP1508501T2D_D5	0.0	0.0
HP1508501T2D_D6	0.1740862587536891	0.4136312079949891
HP1508501T2D_D7	0.3393445801822765	0.9404692650765949
HP1508501T2D_D8	0.17338041676015437	0.35927722127657913
HP1508501T2D_D9	0.0	0.0
HP1508501T2D_E1	0.23410299759914155	0.3606112539274493
HP1508501T2D_E10	0.0	0.0
HP1508501T2D_E11	0.11976515017677977	0.10308193686534547
HP1508501T2D_E12	0.0	0.0
HP1508501T2D_E13	0.1485693534999539	0.25837521903532235
HP1508501T2D_E14	0.0	0.0
HP1508501T2D_E15	0.1380123902743671	0.1139180483968589
HP1508501T2D_E16	0.0	0.0
HP1508501T2D_E17	0.18457135888076798	0.30075875706706856
HP1508501T2D_E18	0.1482125154515525	0.4994064156069859
HP1508501T2D_E19	0.1802841095682781	0.29522470254385
HP1508501T2D_E2	0.0	0.0
HP1508501T2D_E20	0.0	0.0
HP1508501T2D_E21	0.1316124180187354	0.0
HP1508501T2D_E22	0.26287813597049664	1.630870931117334
HP1508501T2D_E23	0.14400222954848474	0.2332158386617642
HP1508501T2D_E24	0.22428795330486948	1.7774144733286492
HP1508501T2D_E3	0.526660253622711	0.9727182082130887
HP1508501T2D_E4	0.0	0.0
HP1508501T2D_E5	2.3069997749268514	10.927301372946207
HP1508501T2D_E6	0.0	0.0
HP1508501T2D_E7	0.10810743642475039	0.0
HP1508501T2D_E8	0.11991461025555429	0.3287768709753933
HP1508501T2D_E9	0.22377399133835033	0.382011978354701
HP1508501T2D_F1	0.20100339335292497	0.3328408371352958
HP1508501T2D_F10	2.3056850750737907	10.039782692389956
HP1508501T2D_F11	0.12612313822395266	0.11140877209782485
HP1508501T2D_F12	0.15135184954642592	0.22797350843973127
HP1508501T2D_F13	2.4925919470106326	8.052989367265122
HP1508501T2D_F14	0.33822116298134086	0.43503674468011944
HP1508501T2D_F15	0.0	0.0
HP1508501T2D_F16	0.15026092566025745	0.1384061389742059
HP1508501T2D_F17	0.15027312467723283	1.376242880938007
HP1508501T2D_F18	0.3004078690599673	0.39841950739262677
HP1508501T2D_F19	0.9508547008547008	2.2435897435897436
HP1508501T2D_F2	0.19413499789422084	0.28821640118854364
HP1508501T2D_F20	0.1586686058033207	0.23365762738422624
HP1508501T2D_F21	0.20518428123236548	0.32242829508219567
HP1508501T2D_F22	1.093228407878586	3.592855586018607
HP1508501T2D_F23	0.14869649867884766	0.2674397458252656
HP1508501T2D_F24	1.4535333230245864	4.82449358280501
HP1508501T2D_F3	0.11124470463969077	0.0
HP1508501T2D_F4	0.0	0.0
HP1508501T2D_F5	0.26327336551118913	1.0045132576944775
HP1508501T2D_F6	1.9880932874542574	8.77164236168005
HP1508501T2D_F7	0.0	0.0
HP1508501T2D_F8	0.0	0.0
HP1508501T2D_F9	0.23410679571493567	0.9405633453282045
HP1508501T2D_G1	0.2689149180806428	0.5197828844345809
HP1508501T2D_G10	0.10217029117429635	0.0
HP1508501T2D_G11	0.1935723777596569	0.289273202259068
HP1508501T2D_G12	0.10152453927495603	0.0
HP1508501T2D_G13	0.29320337750922393	0.42292134287401745
HP1508501T2D_G14	0.0	0.0
HP1508501T2D_G15	0.2829671535566378	0.5241833814983172
HP1508501T2D_G16	0.5139966055814553	16.574107890948934
HP1508501T2D_G17	0.16119895684463825	0.34690412498320444
HP1508501T2D_G18	0.12461441634080109	0.33201081168802504
HP1508501T2D_G19	0.11778836311026793	0.0
HP1508501T2D_G2	0.0	0.0
HP1508501T2D_G20	0.0	0.0
HP1508501T2D_G21	0.15474833034696203	0.0
HP1508501T2D_G22	0.20491511878251126	0.5497583964005472
HP1508501T2D_G23	0.0	0.0
HP1508501T2D_G24	0.13059588692054552	0.21541411506603209
HP1508501T2D_G3	0.24724212684614646	0.36821477771488986
HP1508501T2D_G4	0.10361807199048355	0.0
HP1508501T2D_G5	0.14976742846445182	0.0
HP1508501T2D_G6	0.11574818339656615	0.0
HP1508501T2D_G7	1.437492995914708	8.85825768921218
HP1508501T2D_G8	0.13189836289008156	0.6284014860548885
HP1508501T2D_G9	0.6928347704841701	1.439101528409279
HP1508501T2D_H1	1.0773271082579516	3.233732127224978
HP1508501T2D_H10	0.13609248364668614	0.3477187641420167
HP1508501T2D_H11	0.2332811309801568	4.999213920659347
HP1508501T2D_H12	0.7609538988121081	1.5419347429688615
HP1508501T2D_H13	0.0	0.0
HP1508501T2D_H14	0.5242239774613876	1.044423202696584
HP1508501T2D_H15	0.17277889174146882	0.7855630305642487
HP1508501T2D_H16	0.1072725495544484	0.10183834803096647
HP1508501T2D_H17	0.0	0.0
HP1508501T2D_H18	0.20361374631397477	0.2874254592742681
HP1508501T2D_H19	0.7614817165067026	1.5308955342270165
HP1508501T2D_H2	0.3344660997379909	0.49410797827561315
HP1508501T2D_H20	1.0021289476743953	1.8869853539626091
HP1508501T2D_H21	0.13634251813730747	0.11454201065008396
HP1508501T2D_H22	0.14174683646833156	0.23231754236757715
HP1508501T2D_H23	0.24591755290463146	2.3872698118227382
HP1508501T2D_H24	0.0	0.0
HP1508501T2D_H3	0.20507870175202786	0.4085960628419251
HP1508501T2D_H4	0.1792055331778673	0.49554801780792873
HP1508501T2D_H5	0.0	0.0
HP1508501T2D_H6	0.1359474930666123	0.13188348893443774
HP1508501T2D_H7	0.39304742772294526	1.0466707427140653
HP1508501T2D_H8	1.4871812972833056	8.077135764121751
HP1508501T2D_H9	0.3858445522480887	1.441140167063754
HP1508501T2D_I1	0.2781313189017699	0.38939713193269043
HP1508501T2D_I10	0.0	0.0
HP1508501T2D_I11	0.16314411149794097	0.24616150130258704
HP1508501T2D_I12	0.12886583460008338	0.0
HP1508501T2D_I13	0.24880721634113612	0.5193578847969783
HP1508501T2D_I14	0.0	0.0
HP1508501T2D_I15	0.21070768442923554	0.29925825560709146
HP1508501T2D_I16	0.0	0.0
HP1508501T2D_I17	0.24497412782292327	0.35318138196628546
HP1508501T2D_I18	0.246403793758992	7.041312359197238
HP1508501T2D_I19	0.0	0.0
HP1508501T2D_I2	0.0	0.0
HP1508501T2D_I20	0.11885277842724651	0.21900085729872965
HP1508501T2D_I21	0.0	0.0
HP1508501T2D_I22	0.3495979712498618	5.517001958129089
HP1508501T2D_I23	0.1945258774212992	3.422315984303984
HP1508501T2D_I24	0.0	0.0
HP1508501T2D_I3	0.13712177121771219	0.2134317343173432
HP1508501T2D_I4	0.0	0.0
HP1508501T2D_I5	0.3437198121896974	7.70786062498596
HP1508501T2D_I6	0.5403158769742311	3.9830978110279855
HP1508501T2D_I7	0.15352705138891581	0.21245662666950976
HP1508501T2D_I8	0.259733743045193	1.2263877057768655
HP1508501T2D_I9	2.1247688417556705	7.0196626033135825
HP1508501T2D_J1	0.0	0.0
HP1508501T2D_J10	2.3484336263240926	8.67252648185711
HP1508501T2D_J11	0.10479704095011756	0.10426856368864444
HP1508501T2D_J12	0.1971413312748218	0.8309839105541073
HP1508501T2D_J13	0.0	0.0
HP1508501T2D_J14	0.13670846934949285	0.0
HP1508501T2D_J15	0.10454288213201626	0.0
HP1508501T2D_J16	0.10332048066484484	0.0
HP1508501T2D_J17	0.0	0.0
HP1508501T2D_J18	0.2182984264949051	3.272218137839147
HP1508501T2D_J19	0.5676575600754202	1.0931921209933004
HP1508501T2D_J2	0.0	0.0
HP1508501T2D_J20	0.0	0.0
HP1508501T2D_J21	0.21802603938021678	2.0501322396675787
HP1508501T2D_J22	0.1182926428547958	0.0
HP1508501T2D_J23	0.0	0.0
HP1508501T2D_J24	0.0	0.0
HP1508501T2D_J3	0.2920928208902343	0.4520060072399836
HP1508501T2D_J4	0.3608607418507236	2.3091298914227405
HP1508501T2D_J5	0.12076997017721144	0.0
HP1508501T2D_J6	0.20420934751819766	0.30701480833123684
HP1508501T2D_J7	0.8896918461958003	3.19743659667303
HP1508501T2D_J8	0.0	0.0
HP1508501T2D_J9	0.0	0.0
HP1508501T2D_K1	0.9480640572785866	1.5728471187155877
HP1508501T2D_K10	0.5813712485491627	1.5503233294644339
HP1508501T2D_K11	2.6082351383556204	10.088706474248642
HP1508501T2D_K12	0.19941579597798	0.843538179230798
HP1508501T2D_K13	0.6596592201526685	1.4981194157757476
HP1508501T2D_K14	0.0	0.0
HP1508501T2D_K15	0.20959478341872378	0.3022577402985806
HP1508501T2D_K16	0.12422561970721725	0.3515666230929744
HP1508501T2D_K17	0.19478376256554197	0.3101634424051424
HP1508501T2D_K18	0.1721867820390759	0.2833453375326565
HP1508501T2D_K19	0.14843216788649238	0.5131313916001266
HP1508501T2D_K2	0.0	0.0
HP1508501T2D_K20	0.17988939931636586	0.2536413315625613
HP1508501T2D_K21	0.12817144212098103	0.12432629885735158
HP1508501T2D_K22	0.0	0.0
HP1508501T2D_K23	0.1206741522559292	0.0
HP1508501T2D_K24	1.1032855055632562	2.405927717807237
HP1508501T2D_K3	0.22944183749232885	0.3414903351731182
HP1508501T2D_K4	0.0	0.0
HP1508501T2D_K5	0.22832713935242538	2.907527508562268
HP1508501T2D_K6	0.11122109049884522	0.0
HP1508501T2D_K7	0.0	0.0
HP1508501T2D_K8	1.8369733318245256	6.416204594319339
HP1508501T2D_K9	0.1804756917685959	0.2884976386665876
HP1508501T2D_L1	1.0869771053080084	4.645217490105478
HP1508501T2D_L10	0.0	0.0
HP1508501T2D_L11	0.0	0.0
HP1508501T2D_L12	2.698743474941713	8.29430334041719
HP1508501T2D_L13	0.1130841159375646	0.0
HP1508501T2D_L14	0.35236429046645146	0.47203041313875904
HP1508501T2D_L15	0.0	0.0
HP1508501T2D_L16	0.0	0.0
HP1508501T2D_L17	0.1029706628702461	0.0
HP1508501T2D_L18	0.17544774640394703	0.603740520919171
HP1508501T2D_L19	1.3323084806559056	2.997694081475788
HP1508501T2D_L2	0.11616660618131366	0.0
HP1508501T2D_L20	0.11692952937236839	0.0
HP1508501T2D_L21	0.0	0.0
HP1508501T2D_L22	1.0578748797869455	5.106897146943506
HP1508501T2D_L23	0.0	0.0
HP1508501T2D_L24	0.0	0.0
HP1508501T2D_L3	1.9316334180370165	5.634255337792447
HP1508501T2D_L4	3.108362622532663	10.643472586792424
HP1508501T2D_L5	0.0	0.0
HP1508501T2D_L6	0.0	0.0
HP1508501T2D_L7	0.16685592454404302	0.24598006336552375
HP1508501T2D_L8	0.31080885035894684	0.8933006844828573
HP1508501T2D_L9	0.0	0.0
HP1508501T2D_M1	0.7578576124682103	1.299621326021477
HP1508501T2D_M10	0.0	0.0
HP1508501T2D_M11	0.14308332844660765	0.8819562540315488
HP1508501T2D_M12	0.17948379207899498	1.014350715385159
HP1508501T2D_M13	2.626424501424501	9.107905982905983
HP1508501T2D_M14	0.0	0.0
HP1508501T2D_M15	0.1975314081364215	0.2925337350050072
HP1508501T2D_M16	0.0	0.0
HP1508501T2D_M17	0.13625978690043106	0.10870380815863961
HP1508501T2D_M18	0.20403275672874532	0.3031329067209515
HP1508501T2D_M19	0.13139023607782455	0.12360589534071822
HP1508501T2D_M2	1.7386831275720165	8.065843621399177
HP1508501T2D_M20	0.0	0.0
HP1508501T2D_M21	0.49761853984502735	0.24880926992251373
HP1508501T2D_M22	0.0	0.0
HP1508501T2D_M23	0.1808463101450986	0.26650591439098215
HP1508501T2D_M24	2.214941955701161	9.251477814970444
HP1508501T2D_M3	0.37097395721753107	0.6795941736555102
HP1508501T2D_M4	0.1309658733157033	0.9177685430046594
HP1508501T2D_M5	0.23227946475864644	5.309865147660273
HP1508501T2D_M6	0.31924403013663644	1.7852126165240711
HP1508501T2D_M7	0.0	0.0
HP1508501T2D_M8	0.0	0.0
HP1508501T2D_M9	0.130112413298254	0.11480507055728292
HP1508501T2D_N1	0.0	0.0
HP1508501T2D_N10	0.0	0.0
HP1508501T2D_N11	0.11355987651303495	0.10679140705199314
HP1508501T2D_N12	0.13299640909695437	0.24249678592011348
HP1508501T2D_N13	0.0	0.0
HP1508501T2D_N14	1.2671594508975714	7.426962337205209
HP1508501T2D_N15	0.17146078215478283	0.221320137224025
HP1508501T2D_N16	0.7676732478544483	1.5654409765395045
HP1508501T2D_N17	0.0	0.0
HP1508501T2D_N18	0.2910843914931863	0.4052201134207778
HP1508501T2D_N19	0.2941448524650819	0.247895661825918
HP1508501T2D_N2	0.2868981989557372	0.4614862492958748
HP1508501T2D_N20	0.14073451523897118	0.7131870222955187
HP1508501T2D_N21	0.11889880304099384	0.10409828003845092
HP1508501T2D_N22	0.32613858730854983	0.6378073789897052
HP1508501T2D_N23	0.0	0.0
HP1508501T2D_N24	0.0	0.0
HP1508501T2D_N3	3.7087124006228995	10.728628800917956
HP1508501T2D_N4	0.16409084800430052	0.2501007929041796
HP1508501T2D_N5	0.1978714411956814	0.4264801936450609
HP1508501T2D_N6	0.0	0.0
HP1508501T2D_N7	0.15429357325005014	0.13180138104925362
HP1508501T2D_N8	0.0	0.0
HP1508501T2D_N9	0.0	0.0
HP1508501T2D_O1	0.31203262141167454	0.451364819960554
HP1508501T2D_O10	0.0	0.0
HP1508501T2D_O11	0.17318732160823325	0.6661689780805903
HP1508501T2D_O12	0.0	0.0
HP1508501T2D_O13	0.3139079695693921	0.6445576975158185
HP1508501T2D_O14	0.2167612846877605	0.33030291000039697
HP1508501T2D_O15	1.925440393281442	9.616960262187629
HP1508501T2D_O16	2.5484975275770254	7.8990744262710795
HP1508501T2D_O17	1.0377432657466106	3.354798133205641
HP1508501T2D_O18	2.1337796140369227	8.566497568118821
HP1508501T2D_O19	5.784344545740333	12.637535366237032
HP1508501T2D_O2	0.8650519031141869	99.13494809688582
HP1508501T2D_O20	4.603191835848442	10.986863532732603
