filename,read_counts
HP1509101_N23.fastq,145555
HP1509101_N24.fastq,224523
HP1509101_N2.fastq,16068
HP1509101_N3.fastq,35786
HP1509101_N4.fastq,199519
HP1509101_N5.fastq,78952
HP1509101_N6.fastq,99384
HP1509101_N7.fastq,182274
HP1509101_N8.fastq,11274
HP1509101_N9.fastq,375618
HP1509101_O10.fastq,78737
HP1509101_O11.fastq,21474
HP1509101_O12.fastq,1128927
HP1509101_O13.fastq,196721
HP1509101_O14.fastq,2239774
HP1509101_O15.fastq,32503
HP1509101_O16.fastq,432504
HP1509101_O17.fastq,1412822
HP1509101_O18.fastq,86986
HP1509101_O19.fastq,156977
HP1509101_O1.fastq,55748
HP1509101_O20.fastq,42183
HP1509101_O21.fastq,2282
HP1509101_O22.fastq,1818
HP1509101_O23.fastq,44334
HP1509101_O24.fastq,156855
HP1509101_O2.fastq,147689
HP1509101_O3.fastq,2693
HP1509101_O4.fastq,403737
HP1509101_O5.fastq,3400
HP1509101_O6.fastq,1505389
HP1509101_O7.fastq,65960
HP1509101_O8.fastq,233911
HP1509101_O9.fastq,1361086
HP1509101_P10.fastq,23945
HP1509101_P11.fastq,18924
HP1509101_P12.fastq,1058941
HP1509101_P14.fastq,202701
HP1509101_P15.fastq,28739
HP1509101_P16.fastq,2332
HP1509101_P17.fastq,479830
HP1509101_P18.fastq,1607929
HP1509101_P19.fastq,5590
HP1509101_P1.fastq,347263
HP1509101_P20.fastq,128164
HP1509101_P21.fastq,642
HP1509101_P22.fastq,17905
HP1509101_P23.fastq,174552
HP1509101_P24.fastq,4803
HP1509101_P2.fastq,64569
HP1509101_P3.fastq,32341
HP1509101_P4.fastq,111376
HP1509101_P5.fastq,17267
HP1509101_P6.fastq,775643
HP1509101_P7.fastq,714242
HP1509101_P8.fastq,1570025
HP1509101_P9.fastq,723483
HP1525301T2D_A10.fastq,412416
HP1525301T2D_A11.fastq,369514
HP1525301T2D_A12.fastq,347117
HP1525301T2D_A13.fastq,264408
HP1525301T2D_A14.fastq,324348
HP1525301T2D_A15.fastq,357234
HP1525301T2D_A16.fastq,309462
HP1525301T2D_A17.fastq,266275
HP1525301T2D_A18.fastq,215579
HP1525301T2D_A19.fastq,418536
HP1525301T2D_A1.fastq,378156
HP1525301T2D_A20.fastq,407836
HP1525301T2D_A21.fastq,326679
HP1525301T2D_A22.fastq,355595
HP1525301T2D_A23.fastq,404222
HP1525301T2D_A24.fastq,452372
HP1525301T2D_A2.fastq,453713
HP1525301T2D_A3.fastq,419467
HP1525301T2D_A4.fastq,430613
HP1525301T2D_A5.fastq,360875
HP1525301T2D_A6.fastq,252202
HP1525301T2D_A7.fastq,413963
HP1525301T2D_A8.fastq,106882
HP1525301T2D_A9.fastq,164856
HP1525301T2D_B10.fastq,352073
HP1525301T2D_B11.fastq,379179
HP1525301T2D_B12.fastq,383113
HP1525301T2D_B13.fastq,366836
HP1525301T2D_B14.fastq,200844
HP1525301T2D_B15.fastq,172023
HP1525301T2D_B16.fastq,414615
HP1525301T2D_B17.fastq,323012
HP1525301T2D_B18.fastq,283497
HP1525301T2D_B19.fastq,382188
HP1525301T2D_B1.fastq,433781
HP1525301T2D_B20.fastq,286447
HP1525301T2D_B21.fastq,385751
HP1525301T2D_B22.fastq,381828
HP1525301T2D_B23.fastq,334430
HP1525301T2D_B24.fastq,446686
HP1525301T2D_B2.fastq,214992
HP1525301T2D_B3.fastq,376283
HP1525301T2D_B4.fastq,289358
HP1525301T2D_B5.fastq,304030
HP1525301T2D_B6.fastq,338737
HP1525301T2D_B7.fastq,368688
HP1525301T2D_B8.fastq,247325
HP1525301T2D_B9.fastq,308592
HP1525301T2D_C10.fastq,364368
HP1525301T2D_C11.fastq,454217
HP1525301T2D_C12.fastq,397091
HP1525301T2D_C13.fastq,411436
HP1525301T2D_C14.fastq,260286
HP1525301T2D_C15.fastq,283833
HP1525301T2D_C16.fastq,337122
HP1525301T2D_C17.fastq,328000
HP1525301T2D_C18.fastq,220438
HP1525301T2D_C19.fastq,412490
HP1525301T2D_C1.fastq,240646
HP1525301T2D_C20.fastq,218673
HP1525301T2D_C21.fastq,321267
HP1525301T2D_C22.fastq,392163
HP1525301T2D_C23.fastq,251832
HP1525301T2D_C24.fastq,383660
HP1525301T2D_C2.fastq,235251
HP1525301T2D_C3.fastq,294791
HP1525301T2D_C4.fastq,202825
HP1525301T2D_C5.fastq,236867
HP1525301T2D_C6.fastq,294481
HP1525301T2D_C7.fastq,287283
HP1525301T2D_C8.fastq,287676
HP1525301T2D_C9.fastq,337576
HP1525301T2D_D10.fastq,328791
HP1525301T2D_D11.fastq,307302
HP1525301T2D_D12.fastq,417125
HP1525301T2D_D13.fastq,299362
HP1525301T2D_D14.fastq,299821
HP1525301T2D_D15.fastq,142206
HP1525301T2D_D16.fastq,230707
HP1525301T2D_D17.fastq,254685
HP1525301T2D_D18.fastq,188258
HP1525301T2D_D19.fastq,349841
HP1525301T2D_D1.fastq,425302
HP1525301T2D_D20.fastq,259401
HP1525301T2D_D21.fastq,320523
HP1525301T2D_D22.fastq,352752
HP1525301T2D_D23.fastq,67085
HP1525301T2D_D24.fastq,453839
HP1525301T2D_D2.fastq,265897
HP1525301T2D_D3.fastq,322646
HP1525301T2D_D4.fastq,267823
HP1525301T2D_D5.fastq,354182
HP1525301T2D_D6.fastq,291221
HP1525301T2D_D7.fastq,374313
HP1525301T2D_D8.fastq,252398
HP1525301T2D_D9.fastq,372773
HP1525301T2D_E10.fastq,524686
HP1525301T2D_E11.fastq,515693
HP1525301T2D_E12.fastq,381812
HP1525301T2D_E13.fastq,375213
HP1525301T2D_E14.fastq,411940
HP1525301T2D_E15.fastq,483815
HP1525301T2D_E16.fastq,488030
HP1525301T2D_E17.fastq,376211
HP1525301T2D_E18.fastq,183547
HP1525301T2D_E19.fastq,425641
HP1525301T2D_E1.fastq,428731
HP1525301T2D_E20.fastq,414806
HP1525301T2D_E21.fastq,453333
HP1525301T2D_E22.fastq,464159
HP1525301T2D_E23.fastq,562594
HP1525301T2D_E24.fastq,415354
HP1525301T2D_E2.fastq,257076
HP1525301T2D_E3.fastq,440691
HP1525301T2D_E4.fastq,34968
HP1525301T2D_E5.fastq,335135
HP1525301T2D_E6.fastq,491605
HP1525301T2D_E7.fastq,356995
HP1525301T2D_E8.fastq,380643
HP1525301T2D_E9.fastq,391089
HP1525301T2D_F10.fastq,346065
HP1525301T2D_F11.fastq,492145
HP1525301T2D_F12.fastq,326643
HP1525301T2D_F13.fastq,480209
HP1525301T2D_F14.fastq,433451
HP1525301T2D_F15.fastq,332314
HP1525301T2D_F16.fastq,352451
HP1525301T2D_F17.fastq,130450
HP1525301T2D_F18.fastq,119645
HP1525301T2D_F19.fastq,338818
HP1525301T2D_F1.fastq,92255
HP1525301T2D_F20.fastq,257690
HP1525301T2D_F21.fastq,450681
HP1525301T2D_F22.fastq,390560
HP1525301T2D_F23.fastq,391504
HP1525301T2D_F24.fastq,369487
HP1525301T2D_F2.fastq,131518
HP1525301T2D_F3.fastq,354502
HP1525301T2D_F4.fastq,281055
HP1525301T2D_F5.fastq,332037
HP1525301T2D_F6.fastq,48602
HP1525301T2D_F7.fastq,336333
HP1525301T2D_F8.fastq,141222
HP1525301T2D_F9.fastq,427001
HP1525301T2D_G10.fastq,379355
HP1525301T2D_G11.fastq,321096
HP1525301T2D_G12.fastq,508079
HP1525301T2D_G13.fastq,460065
HP1525301T2D_G14.fastq,172697
HP1525301T2D_G15.fastq,218449
HP1525301T2D_G16.fastq,281527
HP1525301T2D_G17.fastq,348931
HP1525301T2D_G18.fastq,176066
HP1525301T2D_G19.fastq,483969
HP1525301T2D_G1.fastq,393351
HP1525301T2D_G20.fastq,197966
HP1525301T2D_G21.fastq,423346
HP1525301T2D_G22.fastq,504139
HP1525301T2D_G23.fastq,442653
HP1525301T2D_G24.fastq,539249
HP1525301T2D_G2.fastq,222259
HP1525301T2D_G3.fastq,417205
HP1525301T2D_G4.fastq,398748
HP1525301T2D_G5.fastq,174616
HP1525301T2D_G6.fastq,300047
HP1525301T2D_G7.fastq,420946
HP1525301T2D_G8.fastq,301421
HP1525301T2D_G9.fastq,490828
HP1525301T2D_H10.fastq,332341
HP1525301T2D_H11.fastq,456359
HP1525301T2D_H12.fastq,546707
HP1525301T2D_H13.fastq,497108
HP1525301T2D_H14.fastq,301683
HP1525301T2D_H15.fastq,374724
HP1525301T2D_H16.fastq,431121
HP1525301T2D_H17.fastq,462391
HP1525301T2D_H18.fastq,489862
HP1525301T2D_H19.fastq,515959
HP1525301T2D_H1.fastq,584473
HP1525301T2D_H20.fastq,466954
HP1525301T2D_H21.fastq,538713
HP1525301T2D_H22.fastq,532976
HP1525301T2D_H23.fastq,461058
HP1525301T2D_H24.fastq,488483
HP1525301T2D_H2.fastq,487986
HP1525301T2D_H3.fastq,500898
HP1525301T2D_H4.fastq,399279
HP1525301T2D_H5.fastq,342872
HP1525301T2D_H6.fastq,431706
HP1525301T2D_H7.fastq,448926
HP1525301T2D_H8.fastq,294938
HP1525301T2D_H9.fastq,410660
HP1525301T2D_I10.fastq,403829
HP1525301T2D_I11.fastq,438326
HP1525301T2D_I12.fastq,466414
HP1525301T2D_I13.fastq,325887
HP1525301T2D_I14.fastq,274655
HP1525301T2D_I15.fastq,377721
HP1525301T2D_I16.fastq,446233
HP1525301T2D_I17.fastq,383184
HP1525301T2D_I18.fastq,412997
HP1525301T2D_I19.fastq,428619
HP1525301T2D_I1.fastq,386486
HP1525301T2D_I20.fastq,311630
HP1525301T2D_I21.fastq,424957
HP1525301T2D_I22.fastq,400700
HP1525301T2D_I23.fastq,386779
HP1525301T2D_I24.fastq,339773
HP1525301T2D_I2.fastq,397358
HP1525301T2D_I3.fastq,347170
HP1525301T2D_I4.fastq,388148
HP1525301T2D_I5.fastq,363288
HP1525301T2D_I6.fastq,323738
HP1525301T2D_I7.fastq,439801
HP1525301T2D_I8.fastq,258464
HP1525301T2D_I9.fastq,368832
HP1525301T2D_J10.fastq,461704
HP1525301T2D_J11.fastq,278389
HP1525301T2D_J12.fastq,393119
HP1525301T2D_J13.fastq,374128
HP1525301T2D_J14.fastq,438897
HP1525301T2D_J15.fastq,257734
HP1525301T2D_J16.fastq,365872
HP1525301T2D_J17.fastq,341971
HP1525301T2D_J18.fastq,224350
HP1525301T2D_J19.fastq,242779
HP1525301T2D_J1.fastq,466176
HP1525301T2D_J20.fastq,339641
HP1525301T2D_J21.fastq,414476
HP1525301T2D_J22.fastq,504447
HP1525301T2D_J23.fastq,218898
HP1525301T2D_J24.fastq,528035
HP1525301T2D_J2.fastq,247929
HP1525301T2D_J3.fastq,370001
HP1525301T2D_J4.fastq,320955
HP1525301T2D_J5.fastq,366760
HP1525301T2D_J6.fastq,102744
HP1525301T2D_J7.fastq,413927
HP1525301T2D_J8.fastq,253788
HP1525301T2D_J9.fastq,350245
HP1525301T2D_K10.fastq,480185
HP1525301T2D_K11.fastq,484321
HP1525301T2D_K12.fastq,339818
HP1525301T2D_K13.fastq,311223
HP1525301T2D_K14.fastq,480681
HP1525301T2D_K15.fastq,458224
HP1525301T2D_K16.fastq,493000
HP1525301T2D_K17.fastq,466151
HP1525301T2D_K18.fastq,285456
HP1525301T2D_K19.fastq,515067
HP1525301T2D_K1.fastq,377386
HP1525301T2D_K20.fastq,346107
HP1525301T2D_K21.fastq,395394
HP1525301T2D_K22.fastq,510242
HP1525301T2D_K23.fastq,439493
HP1525301T2D_K24.fastq,505380
HP1525301T2D_K2.fastq,437482
HP1525301T2D_K3.fastq,491397
HP1525301T2D_K4.fastq,268880
HP1525301T2D_K5.fastq,268332
HP1525301T2D_K6.fastq,174688
HP1525301T2D_K7.fastq,426043
HP1525301T2D_K8.fastq,187733
HP1525301T2D_K9.fastq,457203
HP1525301T2D_L10.fastq,536554
HP1525301T2D_L11.fastq,417033
HP1525301T2D_L12.fastq,555806
HP1525301T2D_L13.fastq,253841
HP1525301T2D_L14.fastq,439314
HP1525301T2D_L15.fastq,197237
HP1525301T2D_L16.fastq,325923
HP1525301T2D_L17.fastq,214009
HP1525301T2D_L18.fastq,362409
HP1525301T2D_L19.fastq,436087
HP1525301T2D_L1.fastq,465226
HP1525301T2D_L20.fastq,346327
HP1525301T2D_L21.fastq,326387
HP1525301T2D_L22.fastq,500894
HP1525301T2D_L23.fastq,393578
HP1525301T2D_L24.fastq,451074
HP1525301T2D_L2.fastq,423427
HP1525301T2D_L3.fastq,469887
HP1525301T2D_L4.fastq,348059
HP1525301T2D_L5.fastq,306852
HP1525301T2D_L6.fastq,345290
HP1525301T2D_L7.fastq,374535
HP1525301T2D_L8.fastq,357243
HP1525301T2D_L9.fastq,397762
HP1525301T2D_M10.fastq,577625
HP1525301T2D_M11.fastq,523425
HP1525301T2D_M12.fastq,512378
HP1525301T2D_M13.fastq,554413
HP1525301T2D_M14.fastq,275870
HP1525301T2D_M15.fastq,594122
HP1525301T2D_M16.fastq,532235
HP1525301T2D_M17.fastq,521591
HP1525301T2D_M18.fastq,357993
HP1525301T2D_M19.fastq,606278
HP1525301T2D_M1.fastq,501972
HP1525301T2D_M20.fastq,423373
HP1525301T2D_M21.fastq,644119
HP1525301T2D_M22.fastq,599694
HP1525301T2D_M23.fastq,662779
HP1525301T2D_M24.fastq,646200
HP1525301T2D_M2.fastq,483140
HP1525301T2D_M3.fastq,619401
HP1525301T2D_M4.fastq,423851
HP1525301T2D_M5.fastq,455324
HP1525301T2D_M6.fastq,410689
HP1525301T2D_M7.fastq,658119
HP1525301T2D_M8.fastq,400553
HP1525301T2D_M9.fastq,485463
HP1525301T2D_N10.fastq,528014
HP1525301T2D_N11.fastq,389480
HP1525301T2D_N12.fastq,474849
HP1525301T2D_N13.fastq,425895
HP1525301T2D_N14.fastq,449032
HP1525301T2D_N15.fastq,438633
HP1525301T2D_N16.fastq,397796
HP1525301T2D_N17.fastq,406011
HP1525301T2D_N18.fastq,318895
HP1525301T2D_N19.fastq,501543
HP1525301T2D_N1.fastq,543074
HP1525301T2D_N20.fastq,413436
HP1525301T2D_N21.fastq,468297
HP1525301T2D_N22.fastq,527542
HP1525301T2D_N23.fastq,396973
HP1525301T2D_N24.fastq,495635
HP1525301T2D_N2.fastq,289457
HP1525301T2D_N3.fastq,471338
HP1525301T2D_N4.fastq,391240
HP1525301T2D_N5.fastq,455444
HP1525301T2D_N6.fastq,422177
HP1525301T2D_N7.fastq,385786
HP1525301T2D_N8.fastq,403026
HP1525301T2D_N9.fastq,372753
HP1525301T2D_O10.fastq,501054
HP1525301T2D_O11.fastq,119153
HP1525301T2D_O12.fastq,414639
HP1525301T2D_O13.fastq,149418
HP1525301T2D_O14.fastq,335219
HP1525301T2D_O15.fastq,299529
HP1525301T2D_O16.fastq,448818
HP1525301T2D_O17.fastq,279815
HP1525301T2D_O18.fastq,330135
HP1525301T2D_O19.fastq,429344
HP1525301T2D_O1.fastq,238240
HP1525301T2D_O20.fastq,373338
HP1525301T2D_O21.fastq,443591
HP1525301T2D_O22.fastq,441317
HP1525301T2D_O23.fastq,335386
HP1525301T2D_O24.fastq,433564
HP1525301T2D_O2.fastq,260570
HP1525301T2D_O3.fastq,233357
HP1525301T2D_O4.fastq,243066
HP1525301T2D_O5.fastq,266847
HP1525301T2D_O6.fastq,285942
HP1525301T2D_O7.fastq,219410
HP1525301T2D_O8.fastq,385627
HP1525301T2D_O9.fastq,390140
HP1525301T2D_P10.fastq,400924
HP1525301T2D_P11.fastq,362215
HP1525301T2D_P12.fastq,400351
HP1525301T2D_P13.fastq,459509
HP1525301T2D_P14.fastq,420658
HP1525301T2D_P15.fastq,255536
HP1525301T2D_P16.fastq,327990
HP1525301T2D_P17.fastq,367003
HP1525301T2D_P18.fastq,277200
HP1525301T2D_P19.fastq,384900
HP1525301T2D_P1.fastq,561183
HP1525301T2D_P20.fastq,350325
HP1525301T2D_P21.fastq,335470
HP1525301T2D_P22.fastq,406058
HP1525301T2D_P23.fastq,406901
HP1525301T2D_P24.fastq,435877
HP1525301T2D_P2.fastq,353416
HP1525301T2D_P3.fastq,437840
HP1525301T2D_P4.fastq,321919
HP1525301T2D_P5.fastq,504660
HP1525301T2D_P6.fastq,399059
HP1525301T2D_P7.fastq,424818
HP1525301T2D_P8.fastq,319924
HP1525301T2D_P9.fastq,458484
HP1526901T2D_A10.fastq,648293
HP1526901T2D_A11.fastq,756503
HP1526901T2D_A12.fastq,749437
HP1526901T2D_A13.fastq,620599
HP1526901T2D_A14.fastq,768110
HP1526901T2D_A15.fastq,1004532
HP1526901T2D_A16.fastq,853764
HP1526901T2D_A17.fastq,799876
HP1526901T2D_A18.fastq,660563
HP1526901T2D_A19.fastq,855374
HP1526901T2D_A1.fastq,929978
HP1526901T2D_A20.fastq,777446
HP1526901T2D_A21.fastq,747182
HP1526901T2D_A22.fastq,772810
HP1526901T2D_A23.fastq,623058
HP1526901T2D_A24.fastq,752937
HP1526901T2D_A2.fastq,928551
HP1526901T2D_A3.fastq,1030147
HP1526901T2D_A4.fastq,814219
HP1526901T2D_A5.fastq,947590
HP1526901T2D_A6.fastq,510898
HP1526901T2D_A7.fastq,1003902
HP1526901T2D_A8.fastq,367120
HP1526901T2D_A9.fastq,367211
HP1526901T2D_B10.fastq,597645
HP1526901T2D_B11.fastq,719963
HP1526901T2D_B12.fastq,903798
HP1526901T2D_B13.fastq,745237
HP1526901T2D_B14.fastq,504698
HP1526901T2D_B15.fastq,361092
HP1526901T2D_B16.fastq,726000
HP1526901T2D_B17.fastq,656652
HP1526901T2D_B18.fastq,657566
HP1526901T2D_B19.fastq,695449
HP1526901T2D_B1.fastq,845231
HP1526901T2D_B20.fastq,605064
HP1526901T2D_B21.fastq,716650
HP1526901T2D_B22.fastq,654198
HP1526901T2D_B23.fastq,678991
HP1526901T2D_B24.fastq,724749
HP1526901T2D_B2.fastq,538424
HP1526901T2D_B3.fastq,776809
HP1526901T2D_B4.fastq,637259
HP1526901T2D_B5.fastq,741772
HP1526901T2D_B6.fastq,715781
HP1526901T2D_B7.fastq,620756
HP1526901T2D_B8.fastq,380139
HP1526901T2D_B9.fastq,667973
HP1526901T2D_C10.fastq,607504
HP1526901T2D_C11.fastq,644996
HP1526901T2D_C12.fastq,483247
HP1526901T2D_C13.fastq,647052
HP1526901T2D_C14.fastq,628222
HP1526901T2D_C15.fastq,591340
HP1526901T2D_C16.fastq,664232
HP1526901T2D_C17.fastq,449754
HP1526901T2D_C18.fastq,381374
HP1526901T2D_C19.fastq,577496
HP1526901T2D_C1.fastq,739080
HP1526901T2D_C20.fastq,463330
HP1526901T2D_C21.fastq,234151
HP1526901T2D_C22.fastq,477632
HP1526901T2D_C23.fastq,466176
HP1526901T2D_C24.fastq,405925
HP1526901T2D_C2.fastq,555538
HP1526901T2D_C3.fastq,741415
HP1526901T2D_C4.fastq,520762
HP1526901T2D_C5.fastq,571190
HP1526901T2D_C6.fastq,616830
HP1526901T2D_C7.fastq,641169
HP1526901T2D_C8.fastq,338787
HP1526901T2D_C9.fastq,445515
HP1526901T2D_D10.fastq,620744
HP1526901T2D_D11.fastq,514859
HP1526901T2D_D12.fastq,845944
HP1526901T2D_D13.fastq,418271
HP1526901T2D_D14.fastq,556899
HP1526901T2D_D15.fastq,286318
HP1526901T2D_D16.fastq,648205
HP1526901T2D_D17.fastq,413230
HP1526901T2D_D18.fastq,350529
HP1526901T2D_D19.fastq,633797
HP1526901T2D_D1.fastq,753799
HP1526901T2D_D20.fastq,253264
HP1526901T2D_D21.fastq,474668
HP1526901T2D_D22.fastq,553301
HP1526901T2D_D23.fastq,122722
HP1526901T2D_D24.fastq,680486
HP1526901T2D_D2.fastq,522708
HP1526901T2D_D3.fastq,722659
HP1526901T2D_D4.fastq,508004
HP1526901T2D_D5.fastq,633839
HP1526901T2D_D6.fastq,590359
HP1526901T2D_D7.fastq,466263
HP1526901T2D_D8.fastq,487461
HP1526901T2D_D9.fastq,644777
HP1526901T2D_E10.fastq,907417
HP1526901T2D_E11.fastq,848361
HP1526901T2D_E12.fastq,867875
HP1526901T2D_E13.fastq,895541
HP1526901T2D_E14.fastq,1036771
HP1526901T2D_E15.fastq,1040797
HP1526901T2D_E16.fastq,927756
HP1526901T2D_E17.fastq,687365
HP1526901T2D_E18.fastq,670402
HP1526901T2D_E19.fastq,842790
HP1526901T2D_E1.fastq,1064718
HP1526901T2D_E20.fastq,620376
HP1526901T2D_E21.fastq,650459
HP1526901T2D_E22.fastq,676607
HP1526901T2D_E23.fastq,723883
HP1526901T2D_E24.fastq,719429
HP1526901T2D_E2.fastq,851864
HP1526901T2D_E3.fastq,1036483
HP1526901T2D_E4.fastq,143141
HP1526901T2D_E5.fastq,1074834
HP1526901T2D_E6.fastq,896012
HP1526901T2D_E7.fastq,870576
HP1526901T2D_E8.fastq,732582
HP1526901T2D_E9.fastq,807332
HP1526901T2D_F10.fastq,856130
HP1526901T2D_F11.fastq,762847
HP1526901T2D_F12.fastq,785296
HP1526901T2D_F13.fastq,831936
HP1526901T2D_F14.fastq,903056
HP1526901T2D_F15.fastq,785034
HP1526901T2D_F16.fastq,683970
HP1526901T2D_F17.fastq,396079
HP1526901T2D_F18.fastq,336722
HP1526901T2D_F19.fastq,785591
HP1526901T2D_F1.fastq,288256
HP1526901T2D_F20.fastq,474216
HP1526901T2D_F21.fastq,741956
HP1526901T2D_F22.fastq,740547
HP1526901T2D_F23.fastq,888586
HP1526901T2D_F24.fastq,842106
HP1526901T2D_F2.fastq,431303
HP1526901T2D_F3.fastq,947859
HP1526901T2D_F4.fastq,545558
HP1526901T2D_F5.fastq,682737
HP1526901T2D_F6.fastq,136590
HP1526901T2D_F7.fastq,882210
HP1526901T2D_F8.fastq,337953
HP1526901T2D_F9.fastq,840125
HP1526901T2D_G10.fastq,978568
HP1526901T2D_G11.fastq,854766
HP1526901T2D_G12.fastq,883433
HP1526901T2D_G13.fastq,1298626
HP1526901T2D_G14.fastq,537385
HP1526901T2D_G15.fastq,485717
HP1526901T2D_G16.fastq,992841
HP1526901T2D_G17.fastq,803763
HP1526901T2D_G18.fastq,644016
HP1526901T2D_G19.fastq,1113702
HP1526901T2D_G1.fastq,926828
HP1526901T2D_G20.fastq,487715
HP1526901T2D_G21.fastq,923886
HP1526901T2D_G22.fastq,1084920
HP1526901T2D_G23.fastq,1128140
HP1526901T2D_G24.fastq,1120967
HP1526901T2D_G2.fastq,608167
HP1526901T2D_G3.fastq,939531
HP1526901T2D_G4.fastq,1018465
HP1526901T2D_G5.fastq,489396
HP1526901T2D_G6.fastq,595714
HP1526901T2D_G7.fastq,1180827
HP1526901T2D_G8.fastq,736421
HP1526901T2D_G9.fastq,1082843
HP1526901T2D_H10.fastq,848531
HP1526901T2D_H11.fastq,855303
HP1526901T2D_H12.fastq,1152532
HP1526901T2D_H13.fastq,945933
HP1526901T2D_H14.fastq,705524
HP1526901T2D_H15.fastq,931261
HP1526901T2D_H16.fastq,1078104
HP1526901T2D_H17.fastq,917405
HP1526901T2D_H18.fastq,1134379
HP1526901T2D_H19.fastq,1048716
HP1526901T2D_H1.fastq,960711
HP1526901T2D_H20.fastq,862320
HP1526901T2D_H21.fastq,1159709
HP1526901T2D_H22.fastq,1143421
HP1526901T2D_H23.fastq,1217141
HP1526901T2D_H24.fastq,1134047
HP1526901T2D_H2.fastq,1010903
HP1526901T2D_H3.fastq,1182006
HP1526901T2D_H4.fastq,843624
HP1526901T2D_H5.fastq,940958
HP1526901T2D_H6.fastq,947975
HP1526901T2D_H7.fastq,806414
HP1526901T2D_H8.fastq,748839
HP1526901T2D_H9.fastq,725779
HP1526901T2D_I10.fastq,900571
HP1526901T2D_I11.fastq,918488
HP1526901T2D_I12.fastq,888923
HP1526901T2D_I13.fastq,819217
HP1526901T2D_I14.fastq,878470
HP1526901T2D_I15.fastq,840156
HP1526901T2D_I16.fastq,852930
HP1526901T2D_I17.fastq,489272
HP1526901T2D_I18.fastq,810718
HP1526901T2D_I19.fastq,537763
HP1526901T2D_I1.fastq,577860
HP1526901T2D_I20.fastq,518607
HP1526901T2D_I21.fastq,586457
HP1526901T2D_I22.fastq,620762
HP1526901T2D_I23.fastq,420174
HP1526901T2D_I24.fastq,508536
HP1526901T2D_I2.fastq,571227
HP1526901T2D_I3.fastq,860689
HP1526901T2D_I4.fastq,762892
HP1526901T2D_I5.fastq,579292
HP1526901T2D_I6.fastq,807958
HP1526901T2D_I7.fastq,958812
HP1526901T2D_I8.fastq,611613
HP1526901T2D_I9.fastq,834870
HP1526901T2D_J10.fastq,660711
HP1526901T2D_J11.fastq,713185
HP1526901T2D_J12.fastq,930428
HP1526901T2D_J13.fastq,849015
HP1526901T2D_J14.fastq,752874
HP1526901T2D_J15.fastq,648636
HP1526901T2D_J16.fastq,841043
HP1526901T2D_J17.fastq,678519
HP1526901T2D_J18.fastq,488028
HP1526901T2D_J19.fastq,644288
HP1526901T2D_J1.fastq,780685
HP1526901T2D_J20.fastq,642697
HP1526901T2D_J21.fastq,998922
HP1526901T2D_J22.fastq,980424
HP1526901T2D_J23.fastq,553408
HP1526901T2D_J24.fastq,862634
HP1526901T2D_J2.fastq,426395
HP1526901T2D_J3.fastq,876145
HP1526901T2D_J4.fastq,506158
HP1526901T2D_J5.fastq,706529
HP1526901T2D_J6.fastq,274243
HP1526901T2D_J7.fastq,562420
HP1526901T2D_J8.fastq,542963
HP1526901T2D_J9.fastq,721716
HP1526901T2D_K10.fastq,1032425
HP1526901T2D_K11.fastq,1193843
HP1526901T2D_K12.fastq,1005127
HP1526901T2D_K13.fastq,1366013
HP1526901T2D_K14.fastq,1066128
HP1526901T2D_K15.fastq,1159167
HP1526901T2D_K16.fastq,1324659
HP1526901T2D_K17.fastq,767968
HP1526901T2D_K18.fastq,877165
HP1526901T2D_K19.fastq,1009832
HP1526901T2D_K1.fastq,1067102
HP1526901T2D_K20.fastq,871728
HP1526901T2D_K21.fastq,961462
HP1526901T2D_K22.fastq,1214670
HP1526901T2D_K23.fastq,1242813
HP1526901T2D_K24.fastq,1129636
HP1526901T2D_K2.fastq,1006305
HP1526901T2D_K3.fastq,1105094
HP1526901T2D_K4.fastq,768056
HP1526901T2D_K5.fastq,914119
HP1526901T2D_K6.fastq,513961
HP1526901T2D_K7.fastq,1049030
HP1526901T2D_K8.fastq,583351
HP1526901T2D_K9.fastq,954809
HP1526901T2D_L10.fastq,681229
HP1526901T2D_L11.fastq,555957
HP1526901T2D_L12.fastq,755681
HP1526901T2D_L13.fastq,695474
HP1526901T2D_L14.fastq,650444
HP1526901T2D_L15.fastq,389025
HP1526901T2D_L16.fastq,736557
HP1526901T2D_L17.fastq,428612
HP1526901T2D_L18.fastq,452822
HP1526901T2D_L19.fastq,706359
HP1526901T2D_L1.fastq,1076282
HP1526901T2D_L20.fastq,560585
HP1526901T2D_L21.fastq,1019248
HP1526901T2D_L22.fastq,842450
HP1526901T2D_L23.fastq,981140
HP1526901T2D_L24.fastq,940770
HP1526901T2D_L2.fastq,760391
HP1526901T2D_L3.fastq,675325
HP1526901T2D_L4.fastq,537202
HP1526901T2D_L5.fastq,780580
HP1526901T2D_L6.fastq,580712
HP1526901T2D_L7.fastq,647077
HP1526901T2D_L8.fastq,431737
HP1526901T2D_L9.fastq,552428
HP1526901T2D_M10.fastq,1287455
HP1526901T2D_M11.fastq,1317885
HP1526901T2D_M12.fastq,1302557
HP1526901T2D_M13.fastq,1262248
HP1526901T2D_M14.fastq,1239242
HP1526901T2D_M15.fastq,1241496
HP1526901T2D_M16.fastq,936772
HP1526901T2D_M17.fastq,862588
HP1526901T2D_M18.fastq,754427
HP1526901T2D_M19.fastq,977475
HP1526901T2D_M1.fastq,1101779
HP1526901T2D_M20.fastq,929293
HP1526901T2D_M21.fastq,1259227
